2023-11-25 15:34:58,711 [INFO]: 发送即时邮件完成！
2023-11-25 15:34:59,110 [INFO]: 五育系统更新完成！
2023-11-25 15:35:01,127 [INFO]: 发送五育邮件完成！
2023-11-25 15:36:18,576 [INFO]: 子线程 通知网站更新 已停止运行！
2023-11-25 15:36:18,916 [INFO]: 子线程 发送即时邮件 已停止运行！
2023-11-25 15:36:19,150 [INFO]: 子线程 五育系统更新 已停止运行！
2023-11-25 15:36:19,175 [INFO]: 子线程 发送五育邮件 已停止运行！
2023-11-25 15:37:28,104 [INFO]: 微信公众号更新完成！
2023-11-25 15:37:28,105 [INFO]: 微信公众号更新完成！
2023-11-25 15:37:29,106 [INFO]: 子线程 微信公众号更新 已停止运行！
2023-11-25 15:43:18,089 [INFO]: 子线程 微信公众号更新 开始运行！
2023-11-25 15:43:18,089 [INFO]: 子线程 通知网站更新 开始运行！
2023-11-25 15:43:18,090 [INFO]: 子线程 五育系统更新 开始运行！
2023-11-25 15:43:18,091 [INFO]: 子线程 发送即时邮件 开始运行！
2023-11-25 15:43:18,091 [INFO]: 子线程 发送五育邮件 开始运行！
2023-11-25 15:43:18,653 [INFO]: 发送即时邮件完成！
2023-11-25 15:43:18,753 [INFO]: 通知网站更新完成！
2023-11-25 15:43:19,385 [INFO]: 五育系统更新完成！
2023-11-25 15:43:20,687 [INFO]: 发送五育邮件完成！
2023-11-25 15:44:04,418 [INFO]: 子线程 五育系统更新 已停止运行！
2023-11-25 15:44:04,674 [INFO]: 子线程 发送即时邮件 已停止运行！
2023-11-25 15:44:04,714 [INFO]: 子线程 发送五育邮件 已停止运行！
2023-11-25 15:44:04,774 [INFO]: 子线程 通知网站更新 已停止运行！
2023-11-25 15:45:49,628 [INFO]: 微信公众号更新完成！
2023-11-25 15:45:49,628 [INFO]: 微信公众号更新完成！
2023-11-25 15:45:50,630 [INFO]: 子线程 微信公众号更新 已停止运行！
2023-11-25 15:48:50,168 [INFO]: 子线程 微信公众号更新 开始运行！
2023-11-25 15:48:50,169 [INFO]: 子线程 通知网站更新 开始运行！
2023-11-25 15:48:50,169 [INFO]: 子线程 五育系统更新 开始运行！
2023-11-25 15:48:50,170 [INFO]: 子线程 发送即时邮件 开始运行！
2023-11-25 15:48:50,171 [INFO]: 子线程 发送五育邮件 开始运行！
2023-11-25 15:48:50,546 [INFO]: 通知网站更新完成！
2023-11-25 15:48:50,926 [INFO]: 发送即时邮件完成！
2023-11-25 15:48:51,387 [INFO]: 五育系统更新完成！
2023-11-25 15:48:53,309 [INFO]: 发送五育邮件完成！
2023-11-25 15:50:20,659 [ERROR]: 微信公众号更新出错：接口失效
